timestamp,open (CNY),high (CNY),low (CNY),close (CNY),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2019-09-13,67378.86569400,67534.06660000,65683.81820000,66906.92296400,10415.01000000,10439.00000000,10153.00000000,10342.06000000,30280.33977600,30280.33977600
2019-09-12,65721.01725000,67597.53141400,64952.77600000,67378.86569400,10158.75000000,10448.81000000,10040.00000000,10415.01000000,34511.16275500,34511.16275500
2019-09-11,65329.23038600,66589.53420000,63917.67200000,65718.30010200,10098.19000000,10293.00000000,9880.00000000,10158.33000000,31953.82456200,31953.82456200
2019-09-10,66651.51105200,67184.65430600,64389.93820000,65328.97161000,10302.58000000,10384.99000000,9953.00000000,10098.15000000,28915.41222500,28915.41222500
2019-09-09,67160.39405600,67799.31200000,65137.15390000,66655.00452800,10381.24000000,10480.00000000,10068.50000000,10303.12000000,39835.72760800,39835.72760800
2019-09-08,67643.39946000,68527.11950000,66039.63520000,67160.00589200,10455.90000000,10592.50000000,10208.00000000,10381.18000000,23984.67201800,23984.67201800
2019-09-07,66626.47447400,68303.92520000,66560.87475800,67643.27007200,10298.71000000,10558.00000000,10288.57000000,10455.88000000,27637.87739200,27637.87739200
2019-09-06,68337.11322200,70554.43537800,65664.41000000,66626.60386200,10563.13000000,10905.87000000,10150.00000000,10298.73000000,58799.64095900,58799.64095900
2019-09-05,68355.16284800,70516.46000000,67605.23000000,68345.91160600,10565.92000000,10900.00000000,10450.00000000,10564.49000000,33970.96063900,33970.96063900
2019-09-04,68652.30239000,69863.05060000,67086.96636600,68362.27918800,10611.85000000,10799.00000000,10369.89000000,10567.02000000,43943.88902600,43943.88902600
2019-09-03,66893.59600000,69694.84620000,66453.67680000,68674.49243200,10340.00000000,10773.00000000,10272.00000000,10615.28000000,47998.37678100,47998.37678100
2019-09-02,62905.79314600,67605.23000000,62834.04750000,66893.59600000,9723.59000000,10450.00000000,9712.50000000,10340.00000000,44740.24809300,44740.24809300
2019-09-01,62033.39455600,63594.20200000,61588.68800000,62914.78561200,9588.74000000,9830.00000000,9520.00000000,9724.98000000,19545.40484300,19545.40484300
2019-08-31,61994.70754400,62652.96899400,60946.60005000,62025.17841800,9582.76000000,9684.51000000,9420.75000000,9587.47000000,17130.29007400,17130.29007400
2019-08-30,61452.89529400,62727.30240000,60491.54245400,62006.22307600,9499.01000000,9696.00000000,9350.41000000,9584.54000000,26834.31810400,26834.31810400
2019-08-29,62889.03740000,62908.44560000,60294.80800000,61449.20773600,9721.00000000,9724.00000000,9320.00000000,9498.44000000,35532.69491000,35532.69491000
2019-08-28,65895.30288600,66628.35060000,62112.77409400,62889.03740000,10185.69000000,10299.00000000,9601.01000000,9721.00000000,42110.55537500,42110.55537500
2019-08-27,67110.96784000,67224.05295200,65024.45695200,65891.16247000,10373.60000000,10391.08000000,10051.08000000,10185.05000000,28402.77538300,28402.77538300
2019-08-26,65617.11868600,68601.51760000,65586.32434200,67102.23415000,10142.69000000,10604.00000000,10137.93000000,10372.25000000,41687.51159900,41687.51159900
2019-08-25,65564.84593400,66848.31020000,64092.15171800,65617.11868600,10134.61000000,10333.00000000,9906.97000000,10142.69000000,26271.65739800,26271.65739800
2019-08-24,67205.16230400,67407.39574800,63982.36600000,65563.16389000,10388.16000000,10419.42000000,9890.00000000,10134.35000000,27692.45684400,27692.45684400
2019-08-23,65340.29306000,67572.88300000,64822.02942600,67214.15477000,10099.90000000,10445.00000000,10019.79000000,10389.55000000,27550.33617300,27550.33617300
2019-08-22,65605.02090800,66259.59480000,63154.28280000,65340.16367200,10140.82000000,10242.00000000,9762.00000000,10099.88000000,34059.64273800,34059.64273800
2019-08-21,69614.04339400,69896.23862200,63775.34520000,65616.34235800,10760.51000000,10804.13000000,9858.00000000,10142.57000000,47355.71928200,47355.71928200
2019-08-20,70611.75426200,70839.67122400,68316.86400000,69614.04339400,10914.73000000,10949.96000000,10560.00000000,10760.51000000,32298.92167900,32298.92167900
2019-08-19,66674.73619800,70710.54200000,66366.98684000,70616.99447600,10306.17000000,10930.00000000,10258.60000000,10915.54000000,37243.31921700,37243.31921700
2019-08-18,66091.71387000,67928.70000000,65211.55200000,66678.68253200,10216.05000000,10500.00000000,10080.00000000,10306.78000000,24085.39517200,24085.39517200
2019-08-17,66836.34181000,67703.17671600,64694.00000000,66091.51978800,10331.15000000,10465.14000000,10000.00000000,10216.02000000,29000.58120100,29000.58120100
2019-08-16,66613.92383800,68161.79248200,63076.65000000,66838.86487600,10296.77000000,10536.03000000,9750.00000000,10331.54000000,51758.14291800,51758.14291800
2019-08-15,65050.85210400,67669.92400000,64118.22340000,66595.55074200,10055.16000000,10460.00000000,9911.00000000,10293.93000000,38174.45112000,38174.45112000
2019-08-14,70473.50318400,70500.15711200,64228.85014000,65019.86367800,10893.36000000,10897.48000000,9928.10000000,10050.37000000,54451.84749900,54451.84749900
2019-08-13,73740.48549000,74114.48150400,69794.79843000,70469.29807400,11398.35000000,11456.16000000,10788.45000000,10892.71000000,33234.72968000,33234.72968000
2019-08-12,74650.92415200,74902.00156600,72685.77920800,73725.79995200,11539.08000000,11577.89000000,11235.32000000,11396.08000000,17568.22707500,17568.22707500
2019-08-11,73163.99725600,75045.04000000,71888.68443400,74721.37591800,11309.24000000,11600.00000000,11112.11000000,11549.97000000,26772.90691000,26772.90691000
2019-08-10,76856.34261200,77535.75900000,72910.13800000,73164.45011400,11879.98000000,11985.00000000,11270.00000000,11309.31000000,42633.08704800,42633.08704800
2019-08-09,77595.08339800,77928.32219200,75691.98000000,76856.40730600,11994.17000000,12045.68000000,11700.00000000,11879.99000000,39427.15258800,39427.15258800
2019-08-08,77471.32377600,78020.96400000,74533.95740000,77631.31203800,11975.04000000,12060.00000000,11521.00000000,11999.77000000,51207.25717400,51207.25717400
2019-08-07,74279.64528600,78546.08519800,73640.14509600,77471.25908200,11481.69000000,12141.17000000,11382.84000000,11975.03000000,69173.39035300,69173.39035300
2019-08-06,76533.00200000,79772.23058000,72630.01298000,74279.64528600,11830.00000000,12330.70000000,11226.70000000,11481.69000000,76705.38987500,76705.38987500
2019-08-05,70710.47730600,77228.59188800,70696.30932000,76525.23872000,10929.99000000,11937.52000000,10927.80000000,11828.80000000,65153.67371300,65153.67371300
2019-08-04,69978.59408400,71422.17600000,68265.10880000,70705.56056200,10816.86000000,11040.00000000,10552.00000000,10929.23000000,39924.74514100,39924.74514100
2019-08-03,68082.34825000,70547.31903800,67915.30834200,69978.59408400,10523.75000000,10904.77000000,10497.93000000,10816.86000000,33802.31882400,33802.31882400
2019-08-02,67120.02500000,69028.49800000,66514.16569000,68082.34825000,10375.00000000,10670.00000000,10281.35000000,10523.75000000,42990.44422100,42990.44422100
2019-08-01,65214.98078200,67720.77348400,63810.66812400,67119.96030600,10080.53000000,10467.86000000,9863.46000000,10374.99000000,41727.63702800,41727.63702800
2019-07-31,61944.50500000,65404.34012000,61815.11700000,65214.98078200,9575.00000000,10109.80000000,9555.00000000,10080.53000000,39515.35456000,39515.35456000
2019-07-30,61517.97745800,62845.56303200,60825.29880000,61939.39417400,9509.07000000,9714.28000000,9402.00000000,9574.21000000,32536.36883400,32536.36883400
2019-07-29,61728.03887600,62940.79260000,60780.01300000,61508.72621600,9541.54000000,9729.00000000,9395.00000000,9507.64000000,29021.93741100,29021.93741100
2019-07-28,61322.92504800,62073.82830600,59292.05100000,61728.03887600,9478.92000000,9594.99000000,9165.00000000,9541.54000000,29401.02293700,29401.02293700
2019-07-27,63555.38560000,65914.51700400,60378.91020000,61307.39848800,9824.00000000,10188.66000000,9333.00000000,9476.52000000,43809.77830100,43809.77830100
2019-07-26,63931.58121000,63982.23661200,62345.60780000,63555.38560000,9882.15000000,9889.98000000,9637.00000000,9824.00000000,27167.46321700,27167.46321700
2019-07-25,63163.33996000,65826.14500000,62882.76208200,63916.83097800,9763.40000000,10175.00000000,9720.03000000,9879.87000000,37873.35472800,37873.35472800
2019-07-24,63819.20773200,64286.42780000,61621.03500000,63162.56363200,9864.78000000,9937.00000000,9525.00000000,9763.28000000,43475.38037700,43475.38037700
2019-07-23,66913.52175200,66919.27951800,63542.44680000,63820.04875400,10343.08000000,10343.97000000,9822.00000000,9864.91000000,47624.37071000,47624.37071000
2019-07-22,68511.91641000,69113.63530400,65340.94000000,66895.60151400,10590.15000000,10683.16000000,10100.00000000,10340.31000000,40467.95483900,40467.95483900
2019-07-21,69483.10273800,69985.32226000,66557.18720000,68507.38783000,10740.27000000,10817.90000000,10288.00000000,10589.45000000,38834.28793500,38834.28793500
2019-07-20,67966.09313200,71609.72390600,66958.29000000,69482.84396200,10505.78000000,11068.99000000,10350.00000000,10740.23000000,47331.89984800,47331.89984800
2019-07-19,68760.92361600,69673.56187400,65482.23169600,67956.45372600,10628.64000000,10769.71000000,10121.84000000,10504.29000000,56546.93213300,56546.93213300
2019-07-18,62551.72288400,69791.88720000,59854.88880000,68751.34890400,9668.86000000,10788.00000000,9252.00000000,10627.16000000,80283.31025200,80283.31025200
2019-07-17,61007.54179800,64415.81580000,58612.76400000,62545.64164800,9430.17000000,9957.00000000,9060.00000000,9667.92000000,84942.67271700,84942.67271700
2019-07-16,70088.05633200,71344.54320000,60488.95469400,61068.48354600,10833.78000000,11028.00000000,9350.01000000,9439.59000000,97219.44341300,97219.44341300
2019-07-15,65820.84009200,71810.34000000,63788.28400000,70120.01516800,10174.18000000,11100.00000000,9860.00000000,10838.72000000,81922.42633200,81922.42633200
2019-07-14,73465.08313200,74087.56880000,65360.34820000,65820.84009200,11355.78000000,11452.00000000,10103.00000000,10174.18000000,72517.57923600,72517.57923600
2019-07-13,76062.15906800,76338.79061200,70063.60200000,73464.95374400,11757.22000000,11799.98000000,10830.00000000,11355.76000000,54245.59454800,54245.59454800
2019-07-12,73381.62787200,76888.81900000,71635.66620000,76062.15906800,11342.88000000,11885.00000000,11073.00000000,11757.22000000,56321.85828100,56321.85828100
2019-07-11,78332.20683400,78355.62606200,71163.40000000,73381.69256600,12108.11000000,12111.73000000,11000.00000000,11342.89000000,87506.46105800,87506.46105800
2019-07-10,81181.33059400,85053.71935200,74844.48860000,78333.88887800,12548.51000000,13147.08000000,11569.00000000,12108.37000000,109246.04499700,109246.04499700
2019-07-09,79176.39884000,82774.22626200,78072.71920000,81148.33665400,12238.60000000,12794.73000000,12068.00000000,12543.41000000,78442.13034300,78442.13034300
2019-07-08,73815.85400000,79819.65128200,72586.66800000,79176.39884000,11410.00000000,12338.03000000,11220.00000000,12238.60000000,52182.36721500,52182.36721500
2019-07-07,72822.47763000,74643.93720000,71773.91727800,73791.52905600,11256.45000000,11538.00000000,11094.37000000,11406.24000000,38884.79559900,38884.79559900
2019-07-06,71049.60325400,75465.55100000,70933.80099400,72822.73640600,10982.41000000,11665.00000000,10964.51000000,11256.49000000,51469.49633100,51469.49633100
2019-07-05,72105.79749800,73795.34600200,69846.48893600,70974.04066200,11145.67000000,11406.83000000,10796.44000000,10970.73000000,63534.35058200,63534.35058200
2019-07-04,77244.63600000,77632.80000000,71519.21700000,72105.79749800,11940.00000000,12000.00000000,11055.00000000,11145.67000000,66512.22189200,66512.22189200
2019-07-03,70160.51361200,77580.33316600,70135.02417600,77244.63600000,10844.98000000,11991.89000000,10841.04000000,11940.00000000,96815.90029000,96815.90029000
2019-07-02,68736.72806000,70767.14925000,62927.85380000,70146.73379000,10624.90000000,10938.75000000,9727.00000000,10842.85000000,109561.03872800,109561.03872800
2019-07-01,70219.51454000,72989.58223200,64888.08200000,68736.92214200,10854.10000000,11282.28000000,10030.00000000,10624.93000000,90962.26827100,90962.26827100
2019-06-30,77006.10922200,78797.29200000,69649.75448200,70219.51454000,11903.13000000,12180.00000000,10766.03000000,10854.10000000,84512.53044300,84512.53044300
2019-06-29,80266.23396400,80489.29887600,74236.49438800,77006.10922200,12407.06000000,12441.54000000,11475.02000000,11903.13000000,69642.07415700,69642.07415700
2019-06-28,73298.23730600,80738.11200000,71052.64387200,80224.63572200,11329.99000000,12480.00000000,10982.88000000,12400.63000000,95795.20396400,95795.20396400
2019-06-27,84738.65957200,87194.83197600,68091.08194000,73298.23730600,13098.38000000,13478.04000000,10525.10000000,11329.99000000,173894.82088900,173894.82088900
2019-06-26,76476.58883200,90377.51800000,75957.22540000,84709.02972000,11821.28000000,13970.00000000,11741.00000000,13093.80000000,155930.14738600,155930.14738600
2019-06-25,71529.50334600,76662.39000000,71331.60440000,76473.87168400,11056.59000000,11850.00000000,11026.00000000,11820.86000000,61276.68664800,61276.68664800
2019-06-24,70554.95293000,72092.59992200,68710.20352000,71529.50334600,10905.95000000,11143.63000000,10620.80000000,11056.59000000,43101.04528500,43101.04528500
2019-06-23,69410.19260000,73703.54521600,68285.68149200,70555.72925800,10729.00000000,11392.64000000,10555.18000000,10906.07000000,57445.32394500,57445.32394500
2019-06-22,65728.19828400,72198.50400000,64187.57536800,69413.42730000,10159.86000000,11160.00000000,9921.72000000,10729.50000000,104169.44797600,104169.44797600
2019-06-21,61576.13736400,65826.08030600,61576.13736400,65728.19828400,9518.06000000,10174.99000000,9518.06000000,10159.86000000,50484.41589200,50484.41589200
2019-06-20,59866.27494400,62041.54600000,59358.03888000,61570.05612800,9253.76000000,9590.00000000,9175.20000000,9517.12000000,34556.05398200,34556.05398200
2019-06-19,58754.89671800,60191.29760000,57965.82400000,59877.46700600,9081.97000000,9304.00000000,8960.00000000,9255.49000000,32147.70649500,32147.70649500
2019-06-18,60243.89382200,60400.64738400,57901.13000000,58752.17957000,9312.13000000,9336.36000000,8950.00000000,9081.55000000,51554.56940100,51554.56940100
2019-06-17,57920.53820000,61097.01360000,57901.13000000,60255.73282400,8953.00000000,9444.00000000,8950.00000000,9313.96000000,47895.48537400,47895.48537400
2019-06-16,57000.39543800,60378.91020000,56671.94400000,57922.67310200,8810.77000000,9333.00000000,8760.00000000,8953.33000000,63289.25121900,63289.25121900
2019-06-15,55966.00307200,57351.16630600,55427.42552200,56987.00378000,8650.88000000,8864.99000000,8567.63000000,8808.70000000,31791.63603900,31791.63603900
2019-06-14,53155.43693600,56182.92205400,52688.86380800,55960.31000000,8216.44000000,8684.41000000,8144.32000000,8650.00000000,39835.24625500,39835.24625500
2019-06-13,52580.95421600,53759.54950800,51820.08808200,53169.02267600,8127.64000000,8309.82000000,8010.03000000,8218.54000000,30467.76434100,30467.76434100
2019-06-12,51010.57206000,53049.08000000,50390.09190600,52580.95421600,7884.90000000,8200.00000000,7788.99000000,8127.64000000,41597.08262200,41597.08262200
2019-06-11,51632.28140000,51819.89400000,49764.11276200,51010.57206000,7981.00000000,8010.00000000,7692.23000000,7884.90000000,30334.99942700,30334.99942700
2019-06-10,49345.80135800,51884.58800000,48591.66340000,51643.60285000,7627.57000000,8020.00000000,7511.00000000,7982.75000000,36756.07846800,36756.07846800
2019-06-09,51077.72443200,51334.68900000,48563.58620400,49349.42422200,7895.28000000,7935.00000000,7506.66000000,7628.13000000,31568.46515700,31568.46515700
2019-06-08,51618.95443600,52044.05871000,50144.31940000,51066.98522800,7978.94000000,8044.65000000,7751.00000000,7893.62000000,22657.32963400,22657.32963400
2019-06-07,50380.90535800,52402.14000000,50056.91780600,51629.24078200,7787.57000000,8100.00000000,7737.49000000,7980.53000000,33942.22565800,33942.22565800
2019-06-06,50319.51075200,50902.08022200,48161.96585200,50375.27698000,7778.08000000,7868.13000000,7444.58000000,7786.70000000,36624.11874700,36624.11874700
2019-06-05,49730.53657600,51086.91098000,48991.34293200,50309.28910000,7687.04000000,7896.70000000,7572.78000000,7776.50000000,48679.65645500,48679.65645500
2019-06-04,52503.45080400,52503.45080400,48397.71078800,49730.47188200,8115.66000000,8115.66000000,7481.02000000,7687.03000000,74143.94894100,74143.94894100
2019-06-03,56451.98440000,56936.86593000,52277.92752000,52504.48590800,8726.00000000,8800.95000000,8080.80000000,8115.82000000,45692.96510400,45692.96510400
2019-06-02,55281.66994000,57026.33773200,55145.16560000,56451.85501200,8545.10000000,8814.78000000,8524.00000000,8725.98000000,27835.13326500,27835.13326500
2019-06-01,55345.71700000,55805.04440000,54617.00378400,55275.00645800,8555.00000000,8626.00000000,8442.36000000,8544.07000000,31868.23415700,31868.23415700
2019-05-31,53483.17674000,55598.02360000,52457.12990000,55345.71700000,8267.10000000,8594.00000000,8108.50000000,8555.00000000,44727.49162000,44727.49162000
2019-05-30,55937.66710000,58705.01764400,51787.54700000,53498.96207600,8646.50000000,9074.26000000,8005.00000000,8269.54000000,70379.99852100,70379.99852100
2019-05-29,56392.91877800,56607.25000000,54385.65804000,55932.36219200,8716.87000000,8750.00000000,8406.60000000,8645.68000000,33880.86592200,33880.86592200
2019-05-28,56623.55288800,56920.95120600,55058.66972200,56384.96141600,8752.52000000,8798.49000000,8510.63000000,8715.64000000,31470.55153400,31470.55153400
2019-05-27,55717.96627600,57631.48540800,55565.67660000,56648.13660800,8612.54000000,8908.32000000,8589.00000000,8756.32000000,51886.76879300,51886.76879300
2019-05-26,51903.99620000,56542.55600000,50677.52734800,55730.19344200,8023.00000000,8740.00000000,7833.42000000,8614.43000000,49652.14456700,49652.14456700
2019-05-25,51525.66568800,52349.09092000,51162.21479600,51919.58745400,7964.52000000,8091.80000000,7908.34000000,8025.41000000,28414.32881700,28414.32881700
2019-05-24,50784.46653000,52596.22200000,50241.36040000,51527.92997800,7849.95000000,8130.00000000,7766.00000000,7964.87000000,46664.78532500,46664.78532500
2019-05-23,49347.28932000,51373.37601200,48268.19340000,50794.55879400,7627.80000000,7940.98000000,7461.00000000,7851.51000000,49648.18470100,49648.18470100
2019-05-22,51137.24291200,51858.71040000,48294.07100000,49351.36504200,7904.48000000,8016.00000000,7465.00000000,7628.43000000,49136.99458900,49136.99458900
2019-05-21,51348.66290400,52028.98500800,50273.70740000,51139.76597800,7937.16000000,8042.32000000,7771.00000000,7904.87000000,52301.75224700,52301.75224700
2019-05-20,52712.28303600,52764.62048200,48863.37820000,51355.06761000,8147.94000000,8156.03000000,7553.00000000,7938.15000000,65859.20856400,65859.20856400
2019-05-19,46950.50600800,53534.86724600,46858.38175200,52715.77651200,7257.32000000,8275.09000000,7243.08000000,8148.48000000,65577.44205800,65577.44205800
2019-05-18,47584.24843200,48248.78520000,46298.97273400,46951.34703000,7355.28000000,7458.00000000,7156.61000000,7257.45000000,37054.94477900,37054.94477900
2019-05-17,50905.57369800,51269.99500000,44722.96220000,47584.11904400,7868.67000000,7925.00000000,6913.00000000,7355.26000000,88752.00815900,88752.00815900
2019-05-16,52849.04615200,53825.40800000,49846.72700000,50892.11734600,8169.08000000,8320.00000000,7705.00000000,7866.59000000,69630.51399600,69630.51399600
2019-05-15,51401.06504400,53366.08060000,50784.79000000,52854.15697800,7945.26000000,8249.00000000,7850.00000000,8169.87000000,37884.32721100,37884.32721100
2019-05-14,50432.98402800,54123.00040000,49164.59346400,51415.94466400,7795.62000000,8366.00000000,7599.56000000,7947.56000000,76583.72260300,76583.72260300
2019-05-13,45080.33185600,52402.14000000,44444.77800000,50401.21927400,6968.24000000,8100.00000000,6870.00000000,7790.71000000,85804.73533300,85804.73533300
2019-05-12,45779.02705600,48661.40353200,43668.45000000,45074.31531400,7076.24000000,7521.78000000,6750.00000000,6967.31000000,86948.97533900,86948.97533900
2019-05-11,41243.46010400,47511.20890600,41228.51579000,45778.89766800,6375.16000000,7343.99000000,6372.85000000,7076.22000000,74022.42439300,74022.42439300
2019-05-10,40174.65053000,41850.03104800,39929.13680000,41231.62110200,6209.95000000,6468.92000000,6172.00000000,6373.33000000,36623.61079000,36623.61079000
2019-05-09,38730.09820400,40269.10377000,38711.01347400,40169.66909200,5986.66000000,6224.55000000,5983.71000000,6209.18000000,27453.01143600,27453.01143600
2019-05-08,37822.31199600,38911.62956800,37342.67068000,38734.17392600,5846.34000000,6014.72000000,5772.20000000,5987.29000000,23074.05152000,23074.05152000
2019-05-07,37198.53244800,39000.19565400,37184.42915600,37822.31199600,5749.92000000,6028.41000000,5747.74000000,5846.34000000,39905.06442200,39905.06442200
2019-05-06,37349.01069200,37554.86700000,36352.46431600,37184.75262600,5773.18000000,5805.00000000,5619.14000000,5747.79000000,25256.59632500,25256.59632500
2019-05-05,37715.50220200,37780.64906000,36849.70240000,37364.79602800,5829.83000000,5839.90000000,5696.00000000,5775.62000000,23822.54377500,23822.54377500
2019-05-04,37332.44902800,38169.46000000,36147.44903000,37713.04383000,5770.62000000,5900.00000000,5587.45000000,5829.45000000,39682.40899100,39682.40899100
2019-05-03,35548.12381400,37807.17360000,35436.59135800,37345.84068600,5494.81000000,5844.00000000,5477.57000000,5772.69000000,46297.17284900,46297.17284900
2019-05-02,34826.07408000,35827.53720000,34740.67800000,35535.57317800,5383.20000000,5538.00000000,5370.00000000,5492.87000000,22795.78783500,22795.78783500
2019-05-01,34429.75863600,34947.69880000,34392.62428000,34826.07408000,5321.94000000,5402.00000000,5316.20000000,5383.20000000,17217.47321600,17217.47321600
2019-04-30,33887.62291600,34546.46661200,33590.09521000,34422.44821400,5238.14000000,5339.98000000,5192.15000000,5320.81000000,22238.06823000,22238.06823000
2019-04-29,34351.28481400,34494.84080000,33503.72872000,33887.62291600,5309.81000000,5332.00000000,5178.80000000,5238.14000000,19918.13507900,19918.13507900
2019-04-28,34259.93688600,34546.59600000,34025.67991200,34336.46988800,5295.69000000,5340.00000000,5259.48000000,5307.52000000,14371.43386900,14371.43386900
2019-04-27,34384.86100000,34562.76950000,34013.97029800,34259.93688600,5315.00000000,5342.50000000,5257.67000000,5295.69000000,15422.89693500,15422.89693500
2019-04-26,33773.30861800,35646.39400000,33392.58442800,34379.03854000,5220.47000000,5510.00000000,5161.62000000,5314.10000000,48912.29451300,48912.29451300
2019-04-25,35031.80100000,35528.90969600,33006.87880000,33769.62106000,5415.00000000,5491.84000000,5102.00000000,5219.90000000,49636.08994800,49636.08994800
2019-04-24,35522.89315400,36113.48468000,34503.57449000,35031.80100000,5490.91000000,5582.20000000,5333.35000000,5415.00000000,48224.15241300,48224.15241300
2019-04-23,34657.48151600,36228.64000000,34497.49325400,35538.41971400,5357.14000000,5600.00000000,5332.41000000,5493.31000000,41262.10391700,41262.10391700
2019-04-22,34012.28825400,34934.76000000,33694.89949000,34657.48151600,5257.41000000,5400.00000000,5208.35000000,5357.14000000,29563.85230900,29563.85230900
2019-04-21,34241.95195400,34380.65589000,33414.45100000,34004.07211600,5292.91000000,5314.35000000,5165.00000000,5256.14000000,25549.57093900,25549.57093900
2019-04-20,34020.50439200,34504.02734800,33835.60894000,34234.31806200,5258.68000000,5333.42000000,5230.10000000,5291.73000000,19168.90827400,19168.90827400
2019-04-19,34018.95173600,34417.20800000,33479.14500000,34020.50439200,5258.44000000,5320.00000000,5175.00000000,5258.68000000,24611.23632300,24611.23632300
2019-04-18,33656.47125400,34203.71780000,33633.11672000,34018.95173600,5202.41000000,5287.00000000,5198.80000000,5258.44000000,22619.23900100,22619.23900100
2019-04-17,33470.86416800,33837.54976000,33296.70792000,33659.12370800,5173.72000000,5230.40000000,5146.80000000,5202.82000000,23307.53613400,23307.53613400
2019-04-16,32508.41153000,33626.12976800,32372.48943600,33470.86416800,5024.95000000,5197.72000000,5003.94000000,5173.72000000,24242.22949300,24242.22949300
2019-04-15,33196.30283200,33429.84817200,32023.53000000,32508.41153000,5131.28000000,5167.38000000,4950.00000000,5024.95000000,29057.19158100,29057.19158100
2019-04-14,32653.97303000,33336.75350600,32347.00000000,33196.43222000,5047.45000000,5152.99000000,5000.00000000,5131.30000000,18281.60773900,18281.60773900
2019-04-13,32651.06180000,32987.47060000,32372.87760000,32639.54626800,5047.00000000,5099.00000000,5004.00000000,5045.22000000,17292.45680200,17292.45680200
2019-04-12,32459.37347800,32868.30425200,31449.17666800,32657.59589400,5017.37000000,5080.58000000,4861.22000000,5048.01000000,33276.67861400,33276.67861400
2019-04-11,34338.66948400,34499.17529800,31874.73380000,32459.37347800,5307.86000000,5332.67000000,4927.00000000,5017.37000000,54696.60068600,54696.60068600
2019-04-10,33317.41000000,35077.08680000,33220.36900000,34341.19255000,5150.00000000,5422.00000000,5135.00000000,5308.25000000,40073.62047100,40073.62047100
2019-04-09,33889.17557200,33889.30496000,32843.07359200,33317.41000000,5238.38000000,5238.40000000,5076.68000000,5150.00000000,34067.01231100,34067.01231100
2019-04-08,33448.54473800,34320.16700000,32599.30660000,33879.60086000,5170.27000000,5305.00000000,5039.00000000,5236.90000000,50178.43078200,50178.43078200
2019-04-07,32619.16765800,33860.83960000,32515.20440000,33448.54473800,5042.07000000,5234.00000000,5026.00000000,5170.27000000,37615.48680400,37615.48680400
2019-04-06,32379.08822400,33673.22700000,31885.02014600,32630.94196600,5004.96000000,5205.00000000,4928.59000000,5043.89000000,41770.84231300,41770.84231300
2019-04-05,31691.26161600,32529.56646800,31574.68302800,32379.02353000,4898.64000000,5028.22000000,4880.62000000,5004.95000000,39768.55280600,39768.55280600
2019-04-04,31910.89774600,32599.82415200,30904.32380000,31691.39100400,4932.59000000,5039.08000000,4777.00000000,4898.66000000,61054.25416800,61054.25416800
2019-04-03,31423.10498600,34126.14969400,30752.29290000,31910.96244000,4857.19000000,5275.01000000,4753.50000000,4932.60000000,109890.12574300,109890.12574300
2019-04-02,26812.68707600,31687.05650600,26786.80947600,31423.75192600,4144.54000000,4897.99000000,4140.54000000,4857.29000000,105383.63926300,105383.63926300
2019-04-01,26540.32533600,26904.29378000,26311.04980000,26812.81646400,4102.44000000,4158.70000000,4067.00000000,4144.56000000,25507.06764100,25507.06764100
2019-03-31,26569.76110600,26628.82672800,26411.77835800,26550.09413000,4106.99000000,4116.12000000,4082.57000000,4103.95000000,13525.08743300,13525.08743300
2019-03-30,26551.97025600,26783.31600000,26214.00880000,26569.63171800,4104.24000000,4140.00000000,4052.00000000,4106.97000000,19509.29260100,19509.29260100
2019-03-29,26060.16646800,26677.92947400,26033.05968200,26545.56555000,4028.22000000,4123.71000000,4024.03000000,4103.25000000,30084.21744400,30084.21744400
2019-03-28,26133.65885200,26134.43518000,25890.53880000,26057.51401400,4039.58000000,4039.70000000,4002.00000000,4027.81000000,20089.29387500,20089.29387500
2019-03-27,25546.17263800,26188.13120000,25464.52881000,26123.76067000,3948.77000000,4048.00000000,3936.15000000,4038.05000000,32364.55585200,32364.55585200
2019-03-26,25460.12961800,25612.22521200,25191.84360000,25544.74937000,3935.47000000,3958.98000000,3894.00000000,3948.55000000,29349.53762700,29349.53762700
2019-03-25,25821.63969000,25873.07142000,25157.62047400,25464.33472800,3991.35000000,3999.30000000,3888.71000000,3936.12000000,33192.89021700,33192.89021700
2019-03-24,25916.48109400,25916.54578800,25554.13000000,25827.00929200,4006.01000000,4006.02000000,3950.00000000,3992.18000000,17179.85064800,17179.85064800
2019-03-23,25799.25556600,25999.41880200,25735.33789400,25916.48109400,3987.89000000,4018.83000000,3978.01000000,4006.01000000,17302.60431800,17302.60431800
2019-03-22,25753.71099000,25929.35520000,25672.19655000,25793.04494200,3980.85000000,4008.00000000,3968.25000000,3986.93000000,20022.60631800,20022.60631800
2019-03-21,26156.04297600,26326.05880800,25101.33669400,25752.35241600,4043.04000000,4069.32000000,3880.01000000,3980.64000000,35997.68211900,35997.68211900
2019-03-20,25990.68511200,26201.07000000,25751.44670000,26156.04297600,4017.48000000,4050.00000000,3980.50000000,4043.04000000,23432.30025500,23432.30025500
2019-03-19,25798.86740200,26078.15140000,25683.51800000,25978.06978200,3987.83000000,4031.00000000,3970.00000000,4015.53000000,19893.74181500,19893.74181500
2019-03-18,25760.18039000,26116.96780000,25575.67310200,25798.73801400,3981.85000000,4037.00000000,3953.33000000,3987.81000000,22454.47801000,22454.47801000
2019-03-17,25916.28701200,25955.23280000,25554.19469400,25755.58711600,4005.98000000,4012.00000000,3950.01000000,3981.14000000,18814.25557700,18814.25557700
